B1,B10,B11,B12,B2,B3,B4,B5,B6,B7,B8,B8A,B9,EVI,GNDVI,NDVI,PSRI,SAVI,Top,Landcover
0.1165,0.001,0.1455,0.051,0.0863,0.0773,0.0435,0.078,0.2411,0.3291,0.3218,0.3644,0.0449,0.8201707423408522,0.6499887,0.7867124,-0.09275521,0.5301795373278889,1.882277,Forest
0.1055,9.0E-4,0.1397,0.0534,0.0796,0.0688,0.0431,0.0702,0.1907,0.2561,0.2349,0.2911,0.0402,0.650781977223066,0.61767155,0.7420706,-0.088285826,0.44593622181502146,2.030523,Forest
0.1087,9.0E-4,0.1301,0.0487,0.0774,0.0627,0.0372,0.0647,0.1833,0.2506,0.2429,0.2912,0.0422,0.6799443358910894,0.6456626,0.77344704,-0.087568685,0.45992275733896004,2.07496,Forest
0.1074,9.0E-4,0.1339,0.0479,0.0767,0.0651,0.0362,0.0668,0.2084,0.2802,0.2749,0.3218,0.0439,0.7408560173332474,0.6634789,0.7977654,-0.089807324,0.4993006874593442,2.0568357,Forest
0.1061,9.5E-4,0.1414,0.04725,0.07695,0.06595,0.03575,0.0693,0.2277,0.31115,0.3004,0.3535,0.05565,0.8016904198600836,0.6855406,0.81631345,-0.08543139,0.5359853864225882,2.1440485,Forest
0.1061,9.0E-4,0.1426,0.0511,0.0759,0.06685,0.03565,0.0742,0.2341,0.31765,0.29595,0.355,0.04575,0.798654530856864,0.6830627,0.81748366,-0.087887324,0.53783752284927,2.133134,Forest
0.1044,9.0E-4,0.12305,0.04455,0.07565,0.06225,0.03385,0.0599,0.1917,0.2655,0.24525,0.29245,0.04335,0.6965281539128785,0.64899915,0.79252225,-0.097110614,0.46944210633852973,1.9767067,Forest
0.1023,9.0E-4,0.1319,0.04645,0.0745,0.06795,0.0358,0.07365,0.217,0.28875,0.27025,0.32375,0.0451,0.7347162688896377,0.6530508,0.8008622,-0.09930503,0.5025012991925718,1.941133,Forest
0.10325,9.5E-4,0.13545,0.048,0.0746,0.0644,0.0355,0.06555,0.21285,0.2873,0.27485,0.32735,0.0469,0.7438701084038051,0.6712189,0.80432683,-0.088284716,0.5073593189341187,2.103261,Forest
0.1102,9.0E-4,0.1304,0.049,0.0829,0.0737,0.0442,0.0705,0.188,0.2517,0.2564,0.2945,0.0455,0.667146441203991,0.59967405,0.73900205,-0.10016979,0.44765708131742027,1.769335,Forest
0.1153,0.001,0.1394,0.0491,0.0853,0.0738,0.0412,0.076,0.2275,0.3067,0.3039,0.3465,0.0474,0.8000943457713651,0.6488223,0.78746456,-0.09408368,0.515883753016286,1.8888891,Forest
0.1068,9.0E-4,0.1304,0.0457,0.0756,0.0644,0.0337,0.0634,0.2152,0.2904,0.2752,0.3199,0.0446,0.7491362132025206,0.66484517,0.8093891,-0.095967494,0.5029287781715203,2.0248446,Forest
0.103,9.0E-4,0.1378,0.0464,0.0741,0.0655,0.0351,0.0688,0.2393,0.331,0.3102,0.3709,0.051,0.8184255531810061,0.6998167,0.8270936,-0.08196279,0.5559602660375339,2.1038167,Forest
0.11495,0.001,0.1339,0.0491,0.08515,0.07305,0.0453,0.0713,0.20485,0.2768,0.25545,0.3047,0.0453,0.6914567490231884,0.61323625,0.74114287,-0.09107319,0.4577646914998963,1.8329911,Forest
0.1102,0.001,0.1382,0.0485,0.0809,0.0691,0.0381,0.0698,0.2129,0.2863,0.2756,0.3235,0.0461,0.7547469205659916,0.6479878,0.7892699,-0.09582689,0.49686630277838817,2.0,Forest
0.1094,0.001,0.11285,0.03935,0.0783,0.0632,0.0355,0.0629,0.1853,0.2432,0.21945,0.27335,0.04805,0.6613557884542619,0.62442434,0.77011496,-0.10133527,0.44108919842719013,1.7856014,Forest
0.1087,9.0E-4,0.1275,0.047,0.0801,0.0685,0.038,0.072,0.2088,0.2718,0.2768,0.3164,0.0451,0.7375615884867056,0.6440634,0.78555304,-0.09639696,0.48876403774226634,1.8613139,Forest
0.1134,0.0011,0.1339,0.0462,0.0826,0.0719,0.0404,0.0765,0.243,0.3271,0.3262,0.3753,0.0486,0.8387597474821934,0.6784436,0.8056291,-0.08393287,0.5485966952911516,1.8623087,Forest
0.1092,9.0E-4,0.1072,0.0382,0.0775,0.0633,0.0349,0.0578,0.1622,0.2172,0.205,0.2484,0.0387,0.6089213591484359,0.59384024,0.75361806,-0.11433172,0.4088471925348207,1.6935229,Forest
0.1144,9.5E-4,0.13375,0.0486,0.0831,0.06855,0.0394,0.0639,0.19225,0.2583,0.24375,0.29525,0.044,0.7041226209224645,0.62314457,0.7645301,-0.098729886,0.4598035083767793,1.9511307,Forest
0.1128,9.0E-4,0.1348,0.0464,0.0816,0.0688,0.0393,0.0686,0.202,0.2759,0.2471,0.3067,0.0413,0.718430962827122,0.63355523,0.7728324,-0.096185215,0.4741134681958599,1.9593023,Forest
0.1183,0.0011,0.1666,0.0606,0.0863,0.0741,0.0428,0.0759,0.2394,0.3253,0.3111,0.3675,0.0484,0.8308172579525787,0.6644022,0.7913722,-0.08517007,0.535043395846102,2.248313,Forest
0.10945,9.0E-4,0.13415,0.04815,0.0811,0.0713,0.03935,0.0756,0.22055,0.2916,0.28865,0.33835,0.0486,0.7736493613112639,0.65189797,0.79163355,-0.094428845,0.5109946444909024,1.8814867,Forest
0.10795,8.5E-4,0.12955,0.04535,0.07915,0.0637,0.03725,0.0629,0.19395,0.2728,0.26435,0.30945,0.0462,0.7244563780024568,0.6585823,0.7851168,-0.085474215,0.4822251075757318,2.033752,Forest
0.1103,9.0E-4,0.14395,0.05285,0.0811,0.0705,0.0398,0.0728,0.21775,0.2922,0.29885,0.33235,0.0458,0.7595544607592399,0.6499938,0.7861077,-0.09237251,0.5031531124152786,2.041844,Forest
0.10515,9.0E-4,0.1267,0.0464,0.0791,0.0667,0.0383,0.07165,0.2052,0.2728,0.2567,0.3056,0.0422,0.7092819248045639,0.6416868,0.77726084,-0.092931926,0.475115519536656,1.8995503,Forest
0.106,9.0E-4,0.1136,0.0413,0.0774,0.0647,0.0388,0.0647,0.1903,0.2583,0.2334,0.2974,0.0451,0.6807412685072631,0.6426402,0.769185,-0.08708809,0.4638842326967616,1.755796,Forest
0.1064,9.0E-4,0.1045,0.0395,0.0787,0.0667,0.0387,0.0636,0.1737,0.2348,0.2325,0.2713,0.0439,0.6367369003852555,0.60532546,0.7503226,-0.103206776,0.4307407262483903,1.5667168,Forest
0.1088,0.00105,0.1218,0.04405,0.07685,0.0656,0.03495,0.0658,0.18905,0.2523,0.2367,0.2944,0.04395,0.699156539848388,0.63555557,0.7877638,-0.104110055,0.46925303925584533,1.8567073,Forest
0.1118,0.001,0.1435,0.0524,0.083,0.0734,0.0413,0.0794,0.2424,0.3288,0.3282,0.3681,0.0483,0.822427993530715,0.66749716,0.7982413,-0.08720457,0.5390367170909472,1.9550409,Forest
0.1066,9.0E-4,0.1316,0.0445,0.0782,0.0696,0.0388,0.0742,0.2227,0.2964,0.2942,0.3464,0.0504,0.7746549460712546,0.6653846,0.7985462,-0.08891455,0.5212381275940048,1.8908046,Forest
0.1026,9.0E-4,0.1413,0.0498,0.0776,0.0706,0.0393,0.0824,0.249,0.3364,0.3372,0.3822,0.0536,0.8274614192782469,0.6881625,0.8135231,-0.08189431,0.5581660398712464,2.0014162,Forest
0.1066,9.5E-4,0.1277,0.04545,0.0787,0.0694,0.03765,0.0713,0.24585,0.33405,0.3431,0.37245,0.0516,0.830274753368582,0.68586624,0.8163862,-0.08524634,0.5518074868364241,1.8400577,Forest
0.10835,0.0011,0.14565,0.053,0.07765,0.0649,0.03575,0.0641,0.21345,0.29115,0.2771,0.3255,0.0473,0.7564286918087918,0.66752046,0.8020761,-0.08955453,0.5046444215330383,2.2442217,Forest
0.11045,0.00105,0.1473,0.05395,0.07975,0.07035,0.0413,0.07385,0.21355,0.28185,0.27855,0.32555,0.04375,0.7286779958634751,0.64460725,0.7748399,-0.08923361,0.4918670961831677,2.0938168,Forest
0.1036,8.5E-4,0.1219,0.0433,0.07525,0.0628,0.03525,0.06575,0.20375,0.2769,0.26875,0.3105,0.04975,0.7185745850712251,0.6635414,0.79609543,-0.08872785,0.48817616860231855,1.9410828,Forest
0.1041,8.0E-4,0.1264,0.04335,0.07545,0.06635,0.0359,0.07425,0.2319,0.31035,0.29485,0.34905,0.04965,0.7839921788430693,0.68054885,0.8134823,-0.087236784,0.5307926830641548,1.905049,Forest
0.1105,9.0E-4,0.1299,0.0456,0.0793,0.0691,0.0364,0.0722,0.216,0.286,0.2704,0.3292,0.0471,0.7682216465353858,0.6530253,0.80087525,-0.09933171,0.5073937113803199,1.8798841,Forest
0.11205,0.001,0.155,0.0568,0.08235,0.0735,0.0421,0.08105,0.23435,0.30675,0.30345,0.3485,0.05,0.778870860180663,0.6516588,0.7844342,-0.09010042,0.5160566032628766,2.1088436,Forest
0.1079,9.0E-4,0.1352,0.0483,0.0782,0.0698,0.0381,0.0746,0.2236,0.2885,0.2993,0.3373,0.0475,0.7637328844900019,0.65708673,0.7970165,-0.09398161,0.5126799195733913,1.9369627,Forest
0.1123,0.001,0.1489,0.0543,0.0805,0.0706,0.0411,0.0779,0.2274,0.3007,0.2841,0.3417,0.0494,0.7632928550989568,0.6575309,0.78526646,-0.08633306,0.5107612025289591,2.109065,Forest
0.1078,0.001,0.1329,0.0446,0.0762,0.0637,0.0357,0.0684,0.2151,0.2932,0.2791,0.3324,0.0523,0.7606912002472452,0.67836404,0.806031,-0.084235854,0.5126713426491311,2.0863423,Forest
0.1112,9.0E-4,0.1399,0.0508,0.0821,0.0725,0.0398,0.0803,0.2199,0.2875,0.2941,0.3241,0.0502,0.7504090828094678,0.6343923,0.7812586,-0.10089479,0.49363350940199424,1.9296552,Forest
0.1081,0.001,0.1403,0.05175,0.0798,0.069,0.0393,0.0769,0.22255,0.29475,0.2816,0.33425,0.0525,0.7589676593221921,0.6577805,0.7895864,-0.08885565,0.5064678681526393,2.0333335,Forest
0.1068,0.001,0.1271,0.0436,0.0776,0.066,0.0359,0.0706,0.2079,0.2714,0.2643,0.305,0.0565,0.7169117879118855,0.64420485,0.789381,-0.09868852,0.48002141317577085,1.9257576,Forest
0.1104,0.001,0.14215,0.051,0.0804,0.0702,0.0404,0.07325,0.22095,0.2871,0.2835,0.32815,0.05405,0.7435016324533349,0.6475461,0.78076243,-0.09081215,0.49694894629378245,2.0249286,Forest
0.1126,0.001,0.12936667,0.04534,0.0793,0.0687,0.0382,0.0699,0.2141,0.2898,0.27255,0.3211,0.0515,0.7401496643940453,0.64751154,0.7873643,-0.09498599,0.4938321885944937,1.8830664,Forest
0.1128,0.0011,0.1815,0.0674,0.0846,0.0857,0.0439,0.0981,0.2772,0.3668,0.363,0.4137,0.0616,0.886725512746399,0.6567882,0.8081294,-0.10103939,0.5792606615338189,2.1178532,Forest
0.1153,0.001,0.1458,0.054,0.085,0.0734,0.0399,0.0836,0.24,0.3189,0.3043,0.3615,0.0582,0.8345443104741865,0.66245115,0.8011958,-0.09266943,0.5351675092659778,1.986376,Forest
0.1141,0.001,0.1651,0.0624,0.0831,0.0733,0.0402,0.0828,0.2455,0.3256,0.3074,0.3658,0.0558,0.8274459861400872,0.6661353,0.8019704,-0.0904866,0.5390728433279687,2.2523875,Forest
0.1146,0.001,0.1478,0.0527,0.0863,0.0779,0.0429,0.0821,0.2493,0.3262,0.3147,0.3655,0.0518,0.826628412156299,0.64862424,0.78991187,-0.095759235,0.5326948519051323,1.8973042,Forest
0.1081,0.001,0.13755,0.0494,0.0785,0.06975,0.04015,0.078,0.22235,0.29595,0.28985,0.33785,0.05145,0.7517676878853935,0.6577527,0.7875661,-0.08761285,0.5085990900821521,1.9720429,Forest
0.10665,0.001,0.1284,0.04495,0.0774,0.06765,0.0374,0.0701,0.19875,0.26545,0.2629,0.3002,0.04685,0.6959008256294545,0.632187,0.778436,-0.10076615,0.47063035515493323,1.8980044,Forest
0.1124,0.0011,0.153,0.0564,0.0829,0.0726,0.0409,0.0829,0.225,0.2979,0.2748,0.3415,0.0509,0.7786354902433058,0.64936006,0.7860879,-0.09282576,0.5109927640965443,2.107438,Forest
0.11,0.0011,0.1278,0.0465,0.0775,0.0641,0.0354,0.06655,0.19963333,0.26795,0.2439,0.301,0.0519,0.7123317117126997,0.6488633,0.7895363,-0.09534883,0.4763271162986061,1.9937599,Forest
0.1116,9.0E-4,0.10985,0.0373,0.0815,0.07045,0.0401,0.07345,0.20675,0.27065,0.26205,0.3046,0.0471,0.7080143497409127,0.62431675,0.7673339,-0.09963887,0.469693380868749,1.5592618,Forest
0.1101,0.001,0.14565384,0.051775,0.081045456,0.0752,0.04013846,0.08280667,0.234855,0.3089375,0.30722857,0.34993637,0.05205,0.7879480237130444,0.6462312,0.79420125,-0.10019404,0.5220874066969614,1.9368862,Forest
0.1104,0.001,0.13075,0.0455,0.0818,0.07125,0.0408,0.07655,0.2234,0.2966,0.2954,0.33385,0.05215,0.7590788756593492,0.648235,0.7821967,-0.09120862,0.5025724499966184,1.8350878,Forest
0.11275,0.001,0.14855,0.05685,0.0841,0.0736,0.03925,0.0797,0.2376,0.307,0.30105,0.3446,0.0548,0.8041027864006118,0.6480153,0.795493,-0.099680796,0.5182157487530509,2.0183425,Forest
0.1122,0.001,0.1472,0.0531,0.0831,0.0722,0.0403,0.0752,0.232,0.3126,0.2994,0.3512,0.0532,0.8014952433201475,0.65895134,0.79412514,-0.09083143,0.5231071375127646,2.0387812,Forest
0.108,0.001,0.1451,0.054,0.0785,0.0686,0.0387,0.0787,0.2202,0.2873,0.2636,0.3249,0.048,0.7388857547404075,0.65133417,0.7871287,-0.09202831,0.497105144032336,2.1151605,Forest
0.1083,0.001,0.1438,0.0545,0.0786,0.0722,0.0398,0.0771,0.2193,0.284,0.2718,0.3267,0.0462,0.7348872848367699,0.63800454,0.7828104,-0.09917355,0.4966532060800538,1.9916898,Forest
0.1068,0.001,0.1462,0.0527,0.0771,0.0697,0.038,0.0816,0.249,0.3235,0.31,0.3658,0.0524,0.8069519032125428,0.67990816,0.811788,-0.08665939,0.5440362868668599,2.097561,Forest
0.1101,0.001,0.1653,0.0585,0.0815,0.0743,0.0392,0.087,0.303,0.4076,0.3862,0.4538,0.0645,0.961725812208264,0.7186139,0.8409736,-0.07734685,0.6262839805845821,2.2247646,Forest
0.1109,0.0011,0.1536,0.0561,0.0802,0.0733,0.043,0.083,0.2182,0.2875,0.2859,0.3291,0.0493,0.7257001028400848,0.6356859,0.76887935,-0.09206926,0.4920880747291257,2.095498,Forest
0.1108,0.0011,0.1582,0.0581,0.081,0.0727,0.043,0.0793,0.2294,0.3064,0.2954,0.3445,0.0529,0.7575376886491664,0.6514861,0.7780645,-0.0862119,0.509577467335616,2.176066,Forest
0.11035,0.00105,0.1299,0.0465,0.0813,0.071,0.0407,0.07825,0.21855,0.28825,0.2709,0.3257,0.0556,0.7420715676995339,0.64204687,0.7778384,-0.0930304,0.49342107036798505,1.8295773,Forest
0.11365,0.0011,0.13715,0.0481,0.08265,0.0715,0.0421,0.0762,0.22375,0.30025,0.288,0.3371,0.0528,0.7604464530395193,0.6500245,0.77795357,-0.087214485,0.5032984496534113,1.9181818,Forest
0.1124,0.0011,0.1476,0.0552,0.0803,0.07105,0.0388,0.07865,0.22415,0.29905,0.27625,0.33805,0.05625,0.7723776836724671,0.65265214,0.7940825,-0.095400095,0.5119176659913037,2.0774102,Forest
0.1151,0.001,0.1495,0.0566,0.0841,0.0761,0.0435,0.0829,0.237,0.3047,0.2943,0.3454,0.0508,0.7735868619088658,0.6389087,0.7762921,-0.09438332,0.5094498909230479,1.9645203,Forest
0.10998572,0.00105,0.15508,0.055342857,0.08410833,0.07542,0.041788887,0.081825,0.24800417,0.32715,0.325525,0.37105,0.05205,0.8306528749029399,0.6621497,0.79755354,-0.090637684,0.5410502074812191,2.0562186,Forest
0.1085,0.001,0.14376667,0.0508,0.08015,0.06875,0.038625,0.074825,0.2261,0.3014,0.2917,0.339925,0.050633334,0.7761063336174017,0.6635468,0.7959319,-0.0886225,0.514427175369526,2.0911515,Forest
0.1076,0.0011,0.134,0.04795,0.0785,0.06885,0.0362,0.0711,0.22535,0.29935,0.28075,0.3397,0.0503,0.7837112277951882,0.66295433,0.8073956,-0.09611422,0.5197511239029236,1.94626,Forest
0.110007696,0.001,0.14138572,0.049833335,0.0808,0.07155,0.03978,0.078014284,0.22445,0.300175,0.2872,0.3363,0.0491,0.765031237646025,0.6491357,0.7884493,-0.09446922,0.5076933488335484,1.9760408,Forest
0.12115,0.001,0.15556666,0.054975,0.0901,0.07675,0.0443,0.08128,0.2525,0.33698332,0.33105,0.38182,0.0548,0.8682230814815657,0.6652637,0.79207736,-0.0849877,0.5466678090214543,2.0269272,Forest
0.11265,0.001,0.1481,0.05435,0.0848,0.0739,0.0412,0.0759,0.23045,0.29935,0.29815,0.33995,0.04995,0.785233634563869,0.6428658,0.78381217,-0.09619062,0.5085683410627981,2.0040596,Forest
0.114025,0.001,0.13344286,0.045726668,0.08308889,0.0713125,0.04084706,0.075778574,0.224925,0.30985,0.29585,0.3492125,0.0496,0.7938329982753607,0.66084063,0.7905599,-0.08724041,0.5196822545863553,1.8712409,Forest
0.1152,0.001,0.1495,0.0539,0.0847,0.0753,0.042,0.0741,0.236,0.3207,0.3071,0.3613,0.0496,0.8161648280263787,0.65506184,0.7917183,-0.09216718,0.5302225096987767,1.9853917,Forest
0.11015,0.0011,0.1477,0.0565,0.08215,0.07005,0.0406,0.07535,0.20155,0.26355,0.2568,0.299,0.0452,0.6972664832013267,0.62037665,0.76089513,-0.098494984,0.46164839357637133,2.1084938,Forest
0.1132,0.001,0.15,0.054,0.0818,0.0738,0.0411,0.0773,0.2425,0.3256,0.3044,0.3743,0.0457,0.8268810848441701,0.67060924,0.8021184,-0.08736307,0.5459908288757465,2.0325205,Forest
0.1211,0.001,0.1588,0.0596,0.0904,0.0812,0.0457,0.0829,0.2354,0.3205,0.303,0.357,0.055,0.81646036073091,0.629393,0.773032,-0.09943979,0.5172814844230866,1.955665,Forest
0.11385,0.001,0.1538,0.0553,0.08365,0.0779,0.04235,0.08915,0.262,0.35345,0.34805,0.403,0.05565,0.8755978394940723,0.67602414,0.8098125,-0.0882134,0.5722483672304999,1.974326,Forest
0.1113,0.001,0.158,0.0584,0.081,0.0744,0.0394,0.0813,0.24305,0.318,0.3106,0.35675,0.054,0.8049257037695599,0.65487653,0.8010855,-0.09810792,0.5311889871482662,2.123656,Forest
0.1093,7.0E-4,0.1241,0.0454,0.077,0.0613,0.0383,0.0651,0.1884,0.2528,0.2356,0.2889,0.044,0.6656395823797551,0.6499143,0.7658924,-0.07961232,0.4544245492382912,2.0244699,Forest
0.1058,8.0E-4,0.1231,0.0424,0.0789,0.0662,0.037,0.0631,0.1968,0.2735,0.2587,0.3113,0.0451,0.7283203485208394,0.64927155,0.7875395,-0.093800195,0.48502889152963063,1.8595165,Forest
0.10155,8.5E-4,0.12295,0.04255,0.07445,0.0619,0.03425,0.0618,0.19195,0.25735,0.24815,0.2935,0.0414,0.6890365726104306,0.6516601,0.79099923,-0.094207846,0.4697976551936127,1.9862682,Forest
0.1006,9.0E-4,0.119,0.0418,0.07315,0.0638,0.03455,0.0667,0.19435,0.2586,0.2664,0.29835,0.0432,0.6891147244652821,0.64765984,0.79243016,-0.09803921,0.4750870531099145,1.8652039,Forest
0.104,8.0E-4,0.1284,0.0444,0.0711,0.0589,0.0305,0.0606,0.1976,0.2615,0.2285,0.3038,0.043,0.716532909389014,0.6752137,0.81752914,-0.093482554,0.491369994058758,2.179966,Forest
0.1011,8.0E-4,0.1122,0.0383,0.0723,0.0612,0.0329,0.0614,0.1912,0.2575,0.2457,0.2857,0.045,0.6717329922371419,0.64716053,0.7934714,-0.09905495,0.463229891875155,1.8333333,Forest
0.1077,0.001,0.13955,0.04875,0.0788,0.0664,0.0367,0.0704,0.22265,0.2948,0.2788,0.33825,0.0466,0.7792392651117607,0.67181516,0.8042406,-0.087804876,0.5169724130324401,2.1016567,Forest
0.1082,0.001,0.1379,0.0485,0.077,0.0644,0.0356,0.0643,0.2112,0.2933,0.2821,0.3287,0.0459,0.7594838455864243,0.672348,0.80455667,-0.0876179,0.5086775514335523,2.1413043,Forest
0.1148,0.001,0.14705,0.054,0.08235,0.07175,0.04195,0.0749,0.22235,0.30125,0.29105,0.3415,0.04655,0.767624261242562,0.6527526,0.7811971,-0.08726208,0.5086026563847391,2.0494773,Forest
0.1124,9.0E-4,0.144,0.0517,0.08155,0.0722,0.03795,0.07155,0.2271,0.29675,0.2845,0.34065,0.04085,0.7909796306742337,0.6502361,0.79952455,-0.100543074,0.5167880594311431,1.9944597,Forest
0.1108,8.0E-4,0.1434,0.0505,0.0802,0.0678,0.0374,0.0678,0.216,0.3041,0.2871,0.341,0.0443,0.7874260763293024,0.66829747,0.8023256,-0.089149565,0.5184426130261952,2.115044,Forest
0.1108,9.0E-4,0.1315,0.0446,0.08195,0.07055,0.03805,0.0702,0.22705,0.2969,0.3034,0.34245,0.0409,0.79592103448075,0.6583535,0.8,-0.09490438,0.5185689878308325,1.8639263,Forest
0.10575,8.5E-4,0.13455,0.04725,0.07725,0.06605,0.03615,0.0701,0.20835,0.27915,0.26325,0.31725,0.0396,0.7360372827495296,0.65536135,0.79541594,-0.09424743,0.49408250698081585,2.0370932,Forest
0.1154,9.0E-4,0.1378,0.0506,0.0834,0.0711,0.0408,0.0761,0.2123,0.2755,0.2614,0.317,0.0411,0.7374773178735361,0.6335996,0.77193964,-0.09558358,0.4829797141267476,1.9381154,Forest
0.10215,9.5E-4,0.14445,0.0527,0.076,0.06485,0.03515,0.06765,0.2247,0.30565,0.29435,0.34335,0.0536,0.7828295468519056,0.68226355,0.81426686,-0.08650067,0.5262379004075413,2.2274477,Forest
0.1048,9.0E-4,0.1293,0.046,0.0748,0.0613,0.0341,0.0626,0.2028,0.2718,0.2528,0.3077,0.0484,0.7190160975458542,0.6677507,0.8004681,-0.088397786,0.487526738682425,2.1092985,Forest
0.1092,9.0E-4,0.1584,0.0563,0.0793,0.0678,0.0371,0.0707,0.2288,0.3116,0.2963,0.3513,0.0485,0.8022264422437967,0.67644954,0.80895984,-0.0873897,0.5305042821570433,2.3362832,Forest
0.1135,0.001,0.1591,0.06,0.0828,0.0723,0.0387,0.076,0.2535,0.3403,0.328,0.3836,0.0522,0.8667571416414858,0.68282515,0.816718,-0.087591246,0.560934617701523,2.2005532,Forest
0.101,9.0E-4,0.1563,0.056,0.0751,0.0708,0.0363,0.0808,0.2549,0.3373,0.3388,0.3908,0.058,0.847802154848136,0.6932409,0.8300164,-0.08828045,0.5735627221454477,2.207627,Forest
0.11035,0.001,0.1653,0.058,0.0815,0.073,0.039,0.078,0.2614,0.35045,0.3274,0.3891,0.0544,0.8649997311834005,0.68405104,0.81779957,-0.08738113,0.5658334065968418,2.2643836,Forest
0.1089,0.001,0.1353,0.0486,0.0798,0.067,0.0387,0.0716,0.2067,0.2773,0.2539,0.3206,0.0564,0.738499446404207,0.65428275,0.7845811,-0.088272,0.49208658689658163,2.019403,Forest
0.1137,0.0011,0.1617,0.0642,0.0837,0.072,0.0422,0.0736,0.2256,0.3039,0.2928,0.3387,0.052,0.7688119146234464,0.64937913,0.77841955,-0.08798346,0.5048813694006505,2.2458334,Forest
0.1139,0.0011,0.1585,0.0565,0.085,0.0804,0.0443,0.0855,0.2625,0.3494,0.3422,0.3923,0.0516,0.8524397543164136,0.6598265,0.79706824,-0.0920214,0.5573350489820978,1.9713931,Forest
0.10665,9.5E-4,0.16125,0.05825,0.07675,0.06745,0.0364,0.07235,0.2507,0.33755,0.3281,0.3812,0.05425,0.8418174103361556,0.69932014,0.8256705,-0.08145331,0.5636442715372744,2.3906596,Forest
0.11165,0.001,0.15645,0.058,0.0801,0.07165,0.0366,0.07705,0.2482,0.3342,0.3096,0.38315,0.0473,0.8646457175379659,0.68491644,0.82561046,-0.09147853,0.565180764529926,2.183531,Forest
0.1163,0.001,0.1551,0.05625,0.0852,0.0779,0.04395,0.0856,0.2346,0.2971,0.29015,0.34445,0.0436,0.7751637868838618,0.6311116,0.77368695,-0.09856293,0.5073728040841393,1.9910141,Forest
0.11175,0.001,0.1522,0.0559,0.08115,0.07225,0.03955,0.07595,0.2218,0.2969,0.2807,0.33515,0.04655,0.7667367306891731,0.6453117,0.7888978,-0.09756826,0.5069166634717557,2.1065743,Forest
0.11285,0.001,0.14225,0.05155,0.08245,0.0748,0.0404,0.07925,0.221,0.2859,0.2739,0.32475,0.04945,0.7492556565321178,0.62557876,0.7787211,-0.10592764,0.49300700384713997,1.901738,Forest
0.11625,0.0011,0.14915,0.05265,0.0845,0.0725,0.0409,0.0774,0.2314,0.311,0.2931,0.35375,0.05435,0.8101563986785507,0.6598241,0.7927277,-0.08932862,0.5245347251232906,2.0572414,Forest
0.1101,0.00105,0.1387,0.0515,0.0814,0.0723,0.0399,0.0735,0.21015,0.27555,0.2607,0.3161,0.0465,0.730687822336406,0.62770337,0.77584267,-0.10249921,0.4839953260488734,1.9183954,Forest
0.1138,0.00105,0.1449,0.05165,0.0811,0.0689,0.03815,0.0765,0.25295,0.3485,0.3352,0.3952,0.05505,0.878697667345239,0.70308125,0.82392985,-0.07780869,0.5738201214342838,2.1030478,Forest
0.1105,0.001,0.15305,0.05465,0.08155,0.0726,0.0396,0.0752,0.2588,0.3425,0.32785,0.38175,0.05525,0.8488178764196306,0.6804226,0.81203276,-0.08644401,0.5570358590663083,2.1081269,Forest
0.1096,0.0011,0.1836,0.0662,0.0795,0.0771,0.0412,0.0937,0.3041,0.4064,0.3947,0.4616,0.0696,0.9446766279518982,0.7137553,0.83611774,-0.07777296,0.628839253304868,2.3813229,Forest
0.1135,0.001,0.155,0.0563,0.0829,0.0723,0.0393,0.0783,0.2541,0.3457,0.3289,0.392,0.0589,0.8764475051940409,0.6885634,0.8177603,-0.084183685,0.5680768750003725,2.143845,Forest
0.10665,0.00105,0.13145,0.0471,0.07745,0.06755,0.0375,0.07215,0.2124,0.2781,0.268,0.3155,0.0529,0.7242412116971301,0.64730453,0.78753537,-0.09524565,0.48886282311445434,1.9459658,Forest
0.10805,0.001,0.15805,0.0617,0.0798,0.0677,0.0418,0.07625,0.2084,0.2674,0.2556,0.30095,0.0473,0.6796485667523054,0.632714,0.75609046,-0.08606081,0.4612577761319359,2.3345642,Forest
0.1109,0.001,0.14383,0.05041,0.08061111,0.0738125,0.0383,0.07861111,0.24943334,0.3449,0.33085,0.38785,0.0535,0.8626036141719281,0.68023175,0.8202511,-0.091562465,0.5661339817216978,1.948586,Forest
0.11655,0.001,0.1502,0.05545,0.0851,0.07285,0.04035,0.0772,0.2223,0.29565,0.29,0.3366,0.0489,0.7875219474541512,0.6441568,0.7859132,-0.09655376,0.5067278670042276,2.0617707,Forest
0.112,9.0E-4,0.13715,0.0485375,0.08166666,0.0678,0.0385,0.06594,0.20624,0.2825,0.278,0.315425,0.04615,0.7412934632676358,0.6461609,0.78243977,-0.092890546,0.48644495601544324,2.0228615,Forest
0.1091,9.5E-4,0.1377,0.04935,0.08125,0.06875,0.03935,0.06845,0.2149,0.29375,0.28645,0.33185,0.0476,0.7628510806499351,0.65676486,0.7879849,-0.08859425,0.5036156953032697,2.0029092,Forest
0.1133,0.001,0.15595,0.0574,0.0832,0.07555,0.04135,0.08655,0.24595,0.322,0.30365,0.3643,0.0514,0.8168504911852128,0.6564738,0.7961297,-0.093878664,0.5348920807704627,2.0641959,Forest
0.1124,0.001,0.1513,0.0558,0.0844,0.0789,0.0429,0.0872,0.2546,0.3286,0.3096,0.3741,0.0496,0.8292438556942914,0.6516556,0.7942446,-0.09623096,0.5417666304850385,1.9176172,Forest
