B1_May,B1_Jun,B1_Jul,B1_Aug,B1_Sep,B10_May,B10_Jun,B10_Jul,B10_Aug,B10_Sep,B11_May,B11_Jun,B11_Jul,B11_Aug,B11_Sep,B12_May,B12_Jun,B12_Jul,B12_Aug,B12_Sep,B2_May,B2_Jun,B2_Jul,B2_Aug,B2_Sep,B3_May,B3_Jun,B3_Jul,B3_Aug,B3_Sep,B4_May,B4_Jun,B4_Jul,B4_Aug,B4_Sep,B5_May,B5_Jun,B5_Jul,B5_Aug,B5_Sep,B6_May,B6_Jun,B6_Jul,B6_Aug,B6_Sep,B7_May,B7_Jun,B7_Jul,B7_Aug,B7_Sep,B8_May,B8_Jun,B8_Jul,B8_Aug,B8_Sep,B8A_May,B8A_Jun,B8A_Jul,B8A_Aug,B8A_Sep,B9_May,B9_Jun,B9_Jul,B9_Aug,B9_Sep,EVI_May,EVI_Jun,EVI_Jul,EVI_Aug,EVI_Sep,GNDVI_May,GNDVI_Jun,GNDVI_Jul,GNDVI_Aug,GNDVI_Sep,NDVI_May,NDVI_Jun,NDVI_Jul,NDVI_Aug,NDVI_Sep,PSRI_May,PSRI_Jun,PSRI_Jul,PSRI_Aug,PSRI_Sep,SAVI_May,SAVI_Jun,SAVI_Jul,SAVI_Aug,SAVI_Sep,Top_May,Top_Jun,Top_Jul,Top_Aug,Top_Sep,Landcover
0.1238,0.1204,0.1262,0.1334,0.1389,0.0012,0.001,0.00125,0.0015,0.00225,0.2224,0.2634,0.29315,0.323,0.31955,0.0968,0.1254,0.1512,0.177,0.18245,0.0997,0.0996,0.1062,0.1206,0.1204,0.1035,0.1038,0.10775,0.1268,0.1188,0.0727,0.0925,0.10905,0.1511,0.13375,0.1246,0.1393,0.1529,0.1911,0.16435,0.2829,0.2486,0.2405,0.2489,0.2143,0.3581,0.3073,0.28435,0.2889,0.25265,0.3406,0.2852,0.27105,0.2807,0.2431,0.408,0.3543,0.3345,0.3437,0.29585,0.0489,0.0457,0.0578,0.0682,0.0501,0.7645127064401361,0.5631076204812522,0.47272083117585656,0.35777976411952744,0.33902202750757804,0.5953079,0.54682386,0.5127191,0.46099892,0.42698663,0.6975244,0.5859445,0.50828546,0.3892482,0.37732774,-0.0754902,-0.031893868,0.0038863963,0.070701174,0.050532386,0.5128479553922409,0.4147655147718542,0.35840710102899503,0.2904101319988555,0.2615641127980054,2.1487923,2.5375721,2.7206497,2.5473187,2.6898148,Pasture
0.1194,0.1173,0.1241,0.1363,0.1362,0.0013,9.0E-4,0.0013,0.0015,0.0026,0.2118,0.2272,0.2723,0.3587,0.3644,0.0929,0.0989,0.1389,0.1984,0.2183,0.0943,0.0979,0.1028,0.1243,0.12,0.0986,0.1031,0.1064,0.1313,0.1213,0.0676,0.0783,0.101,0.1671,0.1479,0.1205,0.1316,0.1456,0.1999,0.168,0.2744,0.2587,0.2265,0.2511,0.2088,0.3356,0.318,0.2707,0.292,0.2402,0.3102,0.3019,0.2658,0.288,0.2346,0.3771,0.3606,0.3184,0.344,0.2796,0.051,0.0486,0.053,0.0774,0.0512,0.7194662836014825,0.6438443738255641,0.47121550262287365,0.31268783828802527,0.259865810105514,0.58545303,0.5553159,0.4990584,0.44750684,0.39486155,0.6959748,0.6431989,0.51835954,0.34611624,0.30807015,-0.082206324,-0.068774275,-0.016959783,0.10406975,0.09513592,0.4914258461850921,0.45100649258309733,0.35468782727722714,0.262436968685588,0.21299190560886297,2.148073,2.2036858,2.5592105,2.7319117,3.004122,Pasture
0.11655,0.1187,0.1248,0.1373,0.1431,0.00125,0.0011,0.0013,0.0016,0.0022,0.22865,0.2585,0.3162,0.3796,0.39435,0.09475,0.1231,0.1686,0.2169,0.24145,0.09865,0.1005,0.1083,0.1276,0.1286,0.1075,0.1052,0.112,0.1371,0.13025,0.07395,0.0884,0.1127,0.1727,0.15875,0.1308,0.1353,0.152,0.2016,0.1808,0.27555,0.2706,0.2404,0.259,0.224,0.3408,0.3228,0.2829,0.2999,0.2593,0.34095,0.3096,0.2805,0.3011,0.25655,0.3794,0.3703,0.3326,0.357,0.30425,0.0468,0.0472,0.0577,0.0733,0.056,0.7049551397122016,0.6144557384019915,0.4594459022093034,0.320811844760883,0.2814857937994287,0.5584309,0.5575184,0.49617633,0.4450516,0.40046027,0.673762,0.61456287,0.4938244,0.3479328,0.31425488,-0.0884291,-0.045368623,0.002104621,0.09971991,0.09367294,0.48059476053235695,0.4410660236697183,0.3489368416338539,0.2684762424449181,0.22663552081554503,2.1269767,2.4572244,2.823214,2.768782,3.027639,Pasture
0.2152,0.1255,0.1291,0.1413,0.1541,0.0014,9.0E-4,0.001,0.0014,0.00215,0.3286,0.3065,0.32935,0.3742,0.39145,0.2051,0.16455,0.1885,0.2243,0.2416,0.2067,0.1009,0.10495,0.1194,0.1302,0.1953,0.09665,0.0984,0.1134,0.1236,0.1858,0.09,0.0967,0.1219,0.1292,0.2106,0.1148,0.11705,0.1432,0.1487,0.29215,0.1933,0.18065,0.1977,0.1979,0.33715,0.23555,0.21585,0.2293,0.23485,0.3375,0.22625,0.2137,0.2276,0.23075,0.3783,0.2839,0.25835,0.2756,0.28,0.06575,0.0396,0.04225,0.0576,0.0478,0.5104205395631464,0.45424726851986363,0.384359370678707,0.34570398320953466,0.34949477575948645,0.31903768,0.49205098,0.44835323,0.41696656,0.3875124,0.34125155,0.5185878,0.45528802,0.38666666,0.36852396,-0.025112337,-0.023423718,-0.0065802163,0.030841809,0.019999992,0.27135608673357936,0.3328183830301299,0.2835799331264546,0.25688020451599164,0.24879015338083862,1.6825397,3.1712363,3.3470528,3.2998235,3.167071,Pasture
0.127,0.118,0.12265,0.1343,0.14085,0.0019,0.0011,0.00125,0.00145,0.00225,0.2077,0.2272,0.26215,0.33955,0.3397,0.1039,0.1126,0.14235,0.1903,0.20435,0.0889,0.0914,0.0959,0.10795,0.1141,0.0822,0.0845,0.08875,0.10345,0.1053,0.0682,0.0706,0.0819,0.1107,0.1077,0.0969,0.1002,0.1088,0.1366,0.13135,0.1757,0.1739,0.17025,0.18495,0.17435,0.2081,0.1996,0.2035,0.2178,0.2012,0.2015,0.1962,0.20265,0.21385,0.1971,0.2451,0.2399,0.23975,0.2619,0.2354,0.0377,0.0313,0.04085,0.0542,0.04095,0.44782544144171116,0.43277092218575774,0.3899841784687573,0.338565608894515,0.3112053687671241,0.49770853,0.4790382,0.45966515,0.43369374,0.38186088,0.56463456,0.5452496,0.49075082,0.40579712,0.3721947,-0.057119537,-0.057940796,-0.028571416,0.027682306,0.010195394,0.32626338160405033,0.3133250909044378,0.28817014102902216,0.25991292230024676,0.22719726223729136,2.5267642,2.6887574,2.9538028,3.2822618,3.226021,Pasture
0.1256,0.1245,0.1272,0.1432,0.14295,0.002,0.001,0.00125,0.0016,0.0024,0.2642,0.2819,0.31595,0.3845,0.39215,0.125,0.1373,0.17325,0.2285,0.24475,0.0997,0.0967,0.10175,0.1212,0.1243,0.0997,0.0937,0.09635,0.1139,0.11375,0.0767,0.0769,0.0888,0.1267,0.12195,0.12,0.1145,0.11995,0.1531,0.14335,0.24,0.2028,0.1906,0.201,0.1861,0.2968,0.2461,0.2264,0.2375,0.2169,0.2878,0.2451,0.2285,0.2392,0.2199,0.3324,0.2931,0.26535,0.2813,0.2593,0.0417,0.0356,0.0456,0.0607,0.0428,0.6118102697962574,0.5251396668062726,0.4264390159185405,0.34128037930291305,0.3243211248943513,0.53853273,0.5155119,0.46723807,0.423583,0.39016214,0.6250305,0.58432436,0.4985176,0.3789216,0.36026227,-0.06919373,-0.057318326,-0.028452989,0.045503024,0.03162359,0.4219007699037127,0.3727586244902486,0.3100450974046405,0.25539648912562335,0.23378722369273316,2.64995,3.0085378,3.2791905,3.3757682,3.4474726,Pasture
0.1312,0.1274,0.13135,0.1408,0.1457,0.0016,0.001,0.0011,0.0014,0.0023,0.2469,0.2575,0.29685,0.3421,0.36835,0.1282,0.1344,0.15915,0.1981,0.2281,0.1003,0.0981,0.1015,0.1128,0.1194,0.0948,0.0932,0.0965,0.107,0.1133,0.0835,0.0853,0.0929,0.1144,0.1218,0.11,0.1066,0.1158,0.141,0.13995,0.1989,0.1822,0.17485,0.1865,0.17895,0.2384,0.2159,0.20295,0.2161,0.2022,0.2358,0.2156,0.21145,0.2146,0.2035,0.2723,0.2505,0.248,0.2506,0.24005,0.0368,0.0359,0.0454,0.0549,0.04395,0.4622692506369405,0.40231843664165884,0.37135467204357653,0.3120990191047639,0.27491051205374717,0.48351946,0.45766658,0.43976778,0.401566,0.35870948,0.5306352,0.49195948,0.45497212,0.3731507,0.3267929,-0.041498367,-0.031536926,-0.014516135,0.029529123,0.035409268,0.3309184502527747,0.29648240596810943,0.27666784888925344,0.2361849871819007,0.20580728343895735,2.6044304,2.7628756,3.0761657,3.1971962,3.2511032,Pasture
0.121,0.1183,0.12225,0.1301,0.13745,0.00135,0.001,0.00105,0.0014,0.0023,0.2274,0.2081,0.23645,0.2914,0.3222,0.1075,0.0974,0.11835,0.1589,0.1863,0.0919,0.0878,0.0912,0.0996,0.1091,0.08795,0.0813,0.08075,0.091,0.09505,0.06665,0.0612,0.0677,0.0884,0.09795,0.10585,0.0961,0.0957,0.1117,0.11795,0.17825,0.1729,0.15615,0.1561,0.15095,0.21765,0.2057,0.18585,0.1849,0.1768,0.2099,0.1952,0.1812,0.1831,0.1755,0.25925,0.2444,0.2203,0.2239,0.2145,0.0364,0.0366,0.0422,0.0537,0.0415,0.4964428778670989,0.48053719461710975,0.4047745566328384,0.3362950679973667,0.2961278537978816,0.49337557,0.5007676,0.46354425,0.42203876,0.38588274,0.5909788,0.59947646,0.52986115,0.4338777,0.3730197,-0.08216006,-0.08224222,-0.059237424,-0.011612323,0.013519799,0.34980019020225633,0.3411122059572072,0.29048224260962446,0.25021544817113195,0.2151824722359148,2.58556,2.5596557,2.9281733,3.2021978,3.3897948,Pasture
0.1337,0.1289,0.13205,0.14,0.1492,0.0019,0.001,0.00125,0.00155,0.0021,0.3142,0.3163,0.3257,0.3605,0.3966,0.1699,0.1766,0.1966,0.22645,0.2523,0.1091,0.1072,0.11085,0.11775,0.1274,0.1053,0.1007,0.1049,0.1123,0.12275,0.1023,0.1007,0.10455,0.12245,0.13525,0.1261,0.1176,0.1215,0.14415,0.1538,0.1884,0.1784,0.1765,0.18815,0.1945,0.2233,0.2118,0.2081,0.2157,0.2275,0.2153,0.2058,0.2037,0.21515,0.2229,0.2666,0.2475,0.2411,0.25545,0.26345,0.0333,0.0343,0.04145,0.05315,0.0436,0.3867156324665167,0.35029111736917834,0.32918686541707204,0.30035456120500525,0.2863012862672031,0.43371874,0.4215968,0.3936416,0.389259,0.364319,0.44537815,0.4215968,0.39505282,0.35194498,0.321545,-0.011252807,0.0,-0.0014517044,0.039733805,0.047447346,0.28363449175782646,0.2596085896076417,0.24221013886714046,0.2272468509543155,0.21397573393897895,2.9838557,3.141013,3.1048617,3.2101514,3.2309573,Pasture
0.1219,0.1194,0.1207,0.1345,0.13885,0.0017,0.0011,0.0012,0.0014,0.0021,0.2741,0.2347,0.27965,0.3317,0.33865,0.1324,0.1085,0.14455,0.1849,0.19635,0.0994,0.0967,0.0973,0.1142,0.1179,0.0951,0.0917,0.09405,0.1094,0.1081,0.0829,0.0685,0.0876,0.1125,0.1151,0.1158,0.1061,0.11855,0.1408,0.1357,0.211,0.2066,0.18485,0.1865,0.17175,0.2572,0.2518,0.2179,0.216,0.2024,0.2466,0.2383,0.2132,0.2143,0.1999,0.2967,0.2893,0.2546,0.2548,0.23505,0.0352,0.0381,0.0433,0.0539,0.03855,0.5097272386278162,0.5661248105404951,0.3974486898040894,0.33145439696229545,0.2879537137356808,0.51454824,0.51863515,0.46049047,0.3992312,0.36995482,0.56322443,0.61710453,0.4880187,0.38742173,0.34256747,-0.04111897,-0.080193594,-0.025333848,0.012166407,0.029780896,0.3645975398142305,0.3861039860988737,0.297435271620509,0.24610860714825875,0.21163911898844223,2.8822293,2.5594327,2.9734185,3.0319927,3.1327474,Pasture
0.1249,0.1208,0.1276,0.1349,0.1436,0.0011,0.001,0.0013,0.0014,0.00205,0.2383,0.2822,0.3026,0.3575,0.3922,0.1172,0.1477,0.162,0.203,0.2404,0.0974,0.0961,0.10175,0.1149,0.12295,0.0932,0.0901,0.09545,0.1118,0.11845,0.0801,0.0849,0.09385,0.1363,0.1338,0.117,0.1142,0.12135,0.1646,0.15395,0.1967,0.1831,0.1884,0.2077,0.1854,0.2435,0.2234,0.224,0.2411,0.21625,0.2348,0.2127,0.21835,0.2422,0.21465,0.285,0.266,0.2668,0.2821,0.2574,0.0438,0.0413,0.04885,0.0664,0.04915,0.49487972316460666,0.4292893544033812,0.4053103672950675,0.2943908199168998,0.2715111208726053,0.5071391,0.49396238,0.47301584,0.4323432,0.36969537,0.5612161,0.5161015,0.47955078,0.34847036,0.31595093,-0.045964908,-0.019548867,-0.0059969914,0.08684863,0.059634805,0.3552768420796254,0.31925021101149226,0.3014291298495671,0.23813152676221971,0.20803412018107453,2.556867,3.1320755,3.1702461,3.1976743,3.3111017,Pasture
0.1225,0.1167,0.12355,0.1301,0.13665,0.0013,0.001,0.00125,0.0014,0.0023,0.1962,0.1875,0.253,0.314,0.30745,0.0799,0.0804,0.12475,0.1627,0.16675,0.095,0.0912,0.0996,0.1079,0.11065,0.0959,0.0903,0.0969,0.1093,0.1098,0.0652,0.0645,0.09175,0.1237,0.11865,0.1075,0.1075,0.1294,0.1574,0.1476,0.2537,0.2244,0.2133,0.219,0.199,0.3114,0.2837,0.2583,0.2599,0.23125,0.2886,0.2693,0.252,0.2555,0.22605,0.3462,0.3246,0.3037,0.3088,0.2709,0.0475,0.0435,0.05125,0.0658,0.0469,0.6854326937930608,0.6327851785095452,0.4785720643375128,0.3726595745679798,0.3301386001574094,0.5661615,0.5647144,0.51622564,0.47715858,0.42316785,0.6830335,0.66846573,0.53597164,0.4279769,0.3908356,-0.08867706,-0.07948245,-0.016957516,0.046632115,0.032668855,0.4624752983902789,0.43881455221814075,0.35504494248941415,0.29774800391757517,0.2567309531170744,2.045881,2.076412,2.610939,2.872827,2.800091,Pasture
0.11255,0.1193,0.12585,0.1376,0.1368,0.00105,0.0011,0.00115,0.0014,0.0028,0.13275,0.2346,0.2662,0.3218,0.3218,0.06095,0.114,0.1459,0.187,0.1938,0.08285,0.0953,0.10415,0.1181,0.118,0.07305,0.096,0.10225,0.1165,0.1153,0.0459,0.0734,0.0952,0.1342,0.1282,0.072,0.1158,0.12755,0.1597,0.1487,0.1513,0.2191,0.19675,0.214,0.1986,0.1908,0.2675,0.2329,0.2506,0.2309,0.17735,0.2586,0.2293,0.2459,0.2264,0.20925,0.3099,0.2719,0.293,0.2721,0.034,0.0467,0.05115,0.0674,0.0522,0.4730532229694274,0.5709526026842876,0.4159702221214819,0.327436185697603,0.31112170617540713,0.48246548,0.52697706,0.45342776,0.43101346,0.4047496,0.64021164,0.6170102,0.48134023,0.37172285,0.3594804,-0.1297491,-0.07292676,-0.02592865,0.060409583,0.04740902,0.3244719679120371,0.4016189151190249,0.3056740789704145,0.2569025063585465,0.23975342823534201,1.8172486,2.44375,2.6034229,2.7622318,2.79098,Pasture
0.1208,0.1174,0.12715,0.138,0.1373,0.0014,0.001,0.00125,0.0015,0.0029,0.198,0.211,0.27205,0.3301,0.352,0.0821,0.0893,0.1289,0.175,0.1966,0.0864,0.0903,0.1059,0.122,0.1226,0.0892,0.0933,0.10945,0.1328,0.1276,0.0525,0.065,0.10265,0.1573,0.1434,0.103,0.1105,0.14515,0.1994,0.1765,0.209,0.2595,0.24695,0.2652,0.2336,0.2462,0.3367,0.29815,0.3086,0.28,0.2412,0.3158,0.2903,0.308,0.2759,0.2657,0.3736,0.34795,0.3676,0.3276,0.0513,0.0508,0.05945,0.0777,0.0594,0.5714592509112503,0.7101763091607683,0.5243245569741836,0.37650387625084647,0.3630271994556313,0.49732322,0.6003427,0.5214255,0.46922463,0.43936732,0.67001885,0.7036024,0.54438525,0.40064776,0.39108282,-0.1381257,-0.07574947,-0.019543026,0.06664853,0.048229545,0.3908580015926777,0.4931813455116642,0.3870713335631471,0.30778612650555304,0.2845520137768371,2.219731,2.2615218,2.4856098,2.4856927,2.7586207,Pasture
0.11465,0.1164,0.123,0.1308,0.1347,0.00125,0.001,0.0012,0.0016,0.0016,0.1926,0.2381,0.27985,0.3257,0.3453,0.07705,0.1022,0.1433,0.1742,0.1994,0.0905,0.0978,0.1038,0.1143,0.1178,0.0951,0.1001,0.10505,0.1115,0.1177,0.06045,0.0878,0.10435,0.1264,0.1339,0.108,0.1294,0.1371,0.1548,0.1566,0.281,0.2626,0.22215,0.2105,0.1975,0.3522,0.3203,0.2645,0.2514,0.2357,0.34435,0.3095,0.26325,0.2563,0.2363,0.3946,0.3656,0.3091,0.304,0.2773,0.0578,0.0553,0.05695,0.068,0.0525,0.7745352543707476,0.5992751451067915,0.4425304719531474,0.3684188702849714,0.29944870310238636,0.61159897,0.5701095,0.4926959,0.46329722,0.40405062,0.7343149,0.612704,0.49522313,0.4126394,0.3487354,-0.08781044,-0.033643328,-0.0022646294,0.04901313,0.05842048,0.5248154612188856,0.4370673193877542,0.33622530105418885,0.2863284598442047,0.2360623325121832,2.0252366,2.3786213,2.6639698,2.9210763,2.9337296,Pasture
0.1159,0.11395,0.12115,0.1283,0.14745,0.0013,0.001,0.0013,0.0016,0.00225,0.2098,0.23075,0.28995,0.3655,0.3709,0.074,0.09555,0.1449,0.1986,0.2183,0.0953,0.0939,0.1025,0.1139,0.12645,0.0979,0.09805,0.1041,0.1159,0.12545,0.0628,0.07225,0.10005,0.136,0.13505,0.1161,0.12035,0.13845,0.1603,0.15945,0.3026,0.27225,0.2314,0.2154,0.20155,0.3723,0.33545,0.27385,0.2589,0.2357,0.3595,0.32155,0.27155,0.2589,0.2362,0.4136,0.3834,0.3212,0.3095,0.27925,0.0491,0.05125,0.0591,0.0634,0.05115,0.8153209612460338,0.6991192139957081,0.47961397597802974,0.3411995919420514,0.3159024705183749,0.6172043,0.59268874,0.51046324,0.45510107,0.3800346,0.736356,0.6828706,0.5249852,0.38945004,0.34805697,-0.08486462,-0.06729264,-0.012608947,0.06494347,0.034377795,0.5389184787822016,0.48838485936295206,0.36008142269313287,0.27525118739636956,0.23657442527852363,2.143003,2.3533912,2.7853029,3.1535807,2.9565563,Pasture
0.12195,0.11245,0.12495,0.1246,0.1331,0.00135,0.001,0.0013,0.0013,0.0016,0.2495,0.2729,0.3287,0.3351,0.3455,0.12915,0.14335,0.1894,0.1961,0.208,0.0978,0.0926,0.1058,0.1083,0.1153,0.09945,0.09625,0.1075,0.1107,0.114,0.0749,0.08325,0.11285,0.1263,0.134,0.1207,0.128,0.14575,0.1533,0.154,0.25415,0.2233,0.21405,0.2087,0.1937,0.3132,0.26955,0.25625,0.2467,0.2293,0.313,0.2686,0.2551,0.2455,0.2308,0.3526,0.31255,0.29945,0.2926,0.2663,0.04885,0.0486,0.06095,0.0632,0.0514,0.6497426432803646,0.5129524599353201,0.39431977953461017,0.33578321019080287,0.2743560777627634,0.5600044,0.5291096,0.47167957,0.45102903,0.4004733,0.6495907,0.579333,0.45258307,0.39699212,0.3305021,-0.06962563,-0.04159333,0.017866092,0.05331514,0.07510328,0.44911051877054675,0.3839584809538859,0.3068069787185598,0.271465877265677,0.22042650787983933,2.5087984,2.8353245,3.0576744,3.0271003,3.0307016,Pasture
0.10915,0.1129,0.1173,0.1208,0.12965,0.00165,9.0E-4,0.0012,0.0013,0.00155,0.21365,0.2346,0.2811,0.3157,0.35125,0.0943,0.1101,0.152,0.1752,0.1972,0.087,0.0951,0.1006,0.1061,0.11735,0.09235,0.0962,0.1014,0.1059,0.11645,0.06485,0.0814,0.1048,0.1227,0.13585,0.11555,0.1271,0.1349,0.148,0.1532,0.2588,0.2308,0.2161,0.1999,0.19805,0.31785,0.2759,0.256,0.2344,0.23505,0.31455,0.2739,0.2506,0.2344,0.2299,0.362,0.3155,0.2943,0.2822,0.2756,0.05455,0.0506,0.0554,0.0647,0.04885,0.6762014835797068,0.5366065990168649,0.40539959365901024,0.32613587480652845,0.28860250260607995,0.5934852,0.5326694,0.4874905,0.4542644,0.4059431,0.6961462,0.5898211,0.47481832,0.39392444,0.33965245,-0.07596684,-0.04690966,0.01155283,0.059532247,0.07039188,0.48090304076296003,0.39151520911563636,0.3161494679791511,0.26439387073698084,0.22999066006414995,2.3134813,2.4386694,2.7721894,2.9811144,3.016316,Pasture
0.11385,0.11425,0.12165,0.1259,0.1342,0.00165,0.00105,0.0012,0.0015,0.0017,0.267,0.297,0.31925,0.3757,0.4027,0.13045,0.1476,0.17055,0.2222,0.2456,0.0917,0.0951,0.10315,0.1139,0.1238,0.0973,0.099,0.107,0.1156,0.1255,0.07855,0.08995,0.1036,0.139,0.1516,0.1266,0.13475,0.14275,0.17,0.1788,0.25855,0.2461,0.23695,0.2309,0.2217,0.31825,0.29775,0.2844,0.2723,0.2625,0.30325,0.291,0.27805,0.2707,0.256,0.36015,0.34395,0.33035,0.3223,0.3083,0.05365,0.05465,0.0609,0.0741,0.0575,0.6155460417896853,0.5425495496864438,0.4810854541547662,0.3519449902295424,0.3038234569489384,0.5745983,0.55299693,0.5106894,0.47202557,0.42139235,0.6418965,0.5853883,0.52252567,0.3973553,0.34072623,-0.052061632,-0.026311954,-0.010292108,0.07260317,0.08465783,0.44998402375524765,0.40796659009378183,0.36417903302546084,0.28601891903412946,0.244869236293982,2.7440903,3.0,2.9836447,3.25,3.2087653,Pasture
0.1136,0.114,0.1186,0.1264,0.1306,0.002,0.0011,0.0012,0.0014,0.0015,0.2542,0.2758,0.2985,0.3161,0.3328,0.1318,0.1516,0.16615,0.1829,0.19185,0.0903,0.0933,0.09745,0.1104,0.11315,0.0919,0.0964,0.1002,0.1127,0.1161,0.066,0.0874,0.09525,0.1214,0.1293,0.1138,0.1298,0.1325,0.155,0.1621,0.2453,0.2327,0.2272,0.2286,0.2286,0.3059,0.282,0.2777,0.2706,0.27575,0.3105,0.2839,0.27625,0.2731,0.27405,0.3505,0.3317,0.3229,0.3266,0.3217,0.0594,0.0602,0.065,0.0767,0.06135,0.6651858644662189,0.5281705468373169,0.48913859953647565,0.4180928868872121,0.38514665129040626,0.5845389,0.5496379,0.5263531,0.48691097,0.46962085,0.6830732,0.5829158,0.54442185,0.4580357,0.42660755,-0.07389443,-0.027132962,-0.015329806,0.026638085,0.041032016,0.46563010134106714,0.39870525834517523,0.3719163439413918,0.3246835287245508,0.3034700432603741,2.7660503,2.8609958,2.979042,2.8047915,2.8664944,Pasture
0.1122,0.1102,0.1183,0.1241,0.12985,0.0022,0.001,0.0012,0.0014,0.00155,0.2698,0.2822,0.3065,0.3396,0.3542,0.1344,0.1434,0.17125,0.1994,0.20445,0.0911,0.0957,0.09975,0.1117,0.1177,0.0913,0.0995,0.10275,0.1147,0.1204,0.0701,0.083,0.1008,0.1341,0.14035,0.1094,0.129,0.1384,0.1626,0.16395,0.2505,0.2428,0.22225,0.2262,0.22035,0.3127,0.2891,0.2699,0.2639,0.2639,0.2989,0.2901,0.26565,0.2629,0.2581,0.3472,0.3398,0.31205,0.3148,0.3097,0.0585,0.0567,0.06125,0.0713,0.05575,0.638744178025367,0.5731887263202214,0.4518813409500644,0.3524752936510533,0.333615727005463,0.5835804,0.5470066,0.5045805,0.4658906,0.44013023,0.6640307,0.6073794,0.5116871,0.40253952,0.37629154,-0.06105991,-0.048557986,-0.0062490087,0.061626457,0.06441718,0.45312329952154895,0.41742523435600304,0.34712714766338787,0.2856465212462622,0.2673806817430561,2.9550931,2.836181,2.982968,2.9607673,2.9418607,Pasture
0.11235,0.1156,0.1237,0.1231,0.1281,0.00155,0.0011,0.0013,0.0013,0.00155,0.2446,0.2677,0.29,0.3243,0.32785,0.1178,0.1284,0.1578,0.1865,0.1835,0.0873,0.0942,0.1022,0.1067,0.1099,0.0884,0.0938,0.1038,0.1068,0.10885,0.06765,0.0741,0.0918,0.1194,0.1186,0.10845,0.1155,0.1327,0.149,0.1459,0.2423,0.2381,0.2307,0.2135,0.2016,0.29635,0.2974,0.2787,0.257,0.23565,0.2893,0.2916,0.2806,0.2576,0.23715,0.34155,0.3435,0.3203,0.2995,0.276,0.05185,0.0521,0.0661,0.0667,0.0514,0.6266587463362295,0.6226885746524787,0.5171555758956244,0.3703779662170634,0.3382472718873856,0.5887894,0.57100385,0.5104928,0.4742801,0.43432504,0.66935486,0.6451149,0.5544771,0.42993551,0.39888492,-0.060752455,-0.057350796,-0.037464883,0.042070135,0.035326093,0.45188077051755077,0.44038794952696036,0.3757811867507816,0.29399279845310083,0.2639168180400727,2.7669683,2.8539443,2.7938342,3.036517,3.011943,Pasture
0.1173,0.1143,0.1188,0.1239,0.12885,0.0017,0.001,0.0013,0.0015,0.0014,0.2557,0.2537,0.2665,0.3058,0.30915,0.12005,0.1238,0.1351,0.1664,0.1706,0.09465,0.0927,0.0972,0.1063,0.11005,0.0961,0.0936,0.0971,0.1075,0.10665,0.0732,0.0738,0.0921,0.1155,0.12045,0.12105,0.1211,0.1342,0.1502,0.14715,0.25805,0.2414,0.2266,0.2221,0.20975,0.3195,0.3074,0.2703,0.2632,0.2495,0.31315,0.2984,0.2703,0.2603,0.2434,0.36595,0.3532,0.3204,0.3107,0.2932,0.0552,0.0584,0.0601,0.0714,0.0547,0.6682111481650984,0.634567322649538,0.49890732906469126,0.4044924964451879,0.36276011254840673,0.5840277,0.5810206,0.5348503,0.4858919,0.46654993,0.6666287,0.6543326,0.5534545,0.45800093,0.41762358,-0.06257686,-0.05605889,-0.015605479,0.025748314,0.047066834,0.4675770467311939,0.4521035521089596,0.3752876669163775,0.31613041846328194,0.2836151564864557,2.66077,2.71047,2.7445931,2.844651,2.898734,Pasture
0.1198,0.1185,0.1248,0.1282,0.1331,0.0016,0.001,0.0014,0.0015,0.00175,0.2818,0.2838,0.3242,0.3606,0.35115,0.1454,0.1446,0.1784,0.2147,0.2081,0.0993,0.0928,0.105,0.1104,0.11435,0.0996,0.0917,0.1032,0.1123,0.1126,0.08295,0.0814,0.1021,0.1356,0.13185,0.1244,0.1231,0.1387,0.1661,0.15945,0.2412,0.2232,0.2248,0.2218,0.2028,0.2981,0.2734,0.2714,0.2591,0.23905,0.2929,0.2721,0.2648,0.2544,0.23635,0.342,0.3159,0.3121,0.3095,0.2848,0.05305,0.053,0.0668,0.0697,0.0548,0.5914653461975279,0.528963271478064,0.46166019695588556,0.33568837393468703,0.31386588654967207,0.54891306,0.55004907,0.50300986,0.46752015,0.43331656,0.60960114,0.5902341,0.50700146,0.39069873,0.36709467,-0.048684206,-0.032605264,-0.0035245235,0.07528271,0.06759131,0.4201037911496963,0.39200935981577295,0.34456354470820266,0.27600254967363763,0.250286351339357,2.8293173,3.0948746,3.1414728,3.2110417,3.1185613,Pasture
